  0.10360000017099080        1.0842021724855044E-019   7.7477971242546841E-018           1           2
   8.9720231980148155E-002   5.1800000085494312E-002  -8.0330432555984191E-018           1           1
   8.9720231980152373E-002   5.1800000085496754E-002   1.0000000000000069                2           1
  0.10360000017098982       -4.5175090520229349E-018   1.0000000000000022                3           1
  0.50360000017098927       -4.6259292692714853E-018  -1.9917331938175720E-018           5           2
  0.39999999999999947       0.10360000017099072        0.0000000000000000                5           1
  0.29639999982900955       -4.6259292692714853E-018   0.0000000000000000                6           1
  0.29639999982900955       -4.6259292692714853E-018   1.0000000000000038                7           1
  0.32616488372328545        7.2672798486320730E-002   1.0000000000000033                8           1
  0.39999999999999947       0.10360000017099072        1.0000000000000036                9           1
  0.50360000017098927        0.0000000000000000        1.0000000000000049               10           1
  0.69999999999999940       -9.3964188282077056E-018  -7.7512793412413990E-018          13           1
  0.60621778264910686       0.34999999999999948        2.1785564533098652E-017          14           1
  0.60621778264910686       0.34999999999999948        1.0000000000000051               16           1
  0.69999999999999896        4.4813689796067519E-018   1.0000000000000029               17           1
