           5
          12
           0           0
           2           1
          14           1
          36           1
          28           1
          27           1
          26           1
          33           1
          20           1
          19           1
          18           1
          17           1
          16           1
          15           1
          12
           0           0
           3           1
          42           1
          60           1
          54           1
          53           1
          52           1
          58           1
          48           1
          47           1
          46           1
          45           1
          44           1
          43           1
          13
           0           0
           4           1
          65           1
          84           1
          78           1
          77           1
          76           1
          82           1
          72           1
          71           1
          70           1
          69           1
          68           1
          67           1
          66           1
          12
           0           0
           5           1
          89           1
         107           1
         101           1
         100           1
          99           1
         105           1
          95           1
          94           1
          93           1
          92           1
          91           1
          90           1
          12
           0           0
           6           1
         110           1
         125           1
         123           1
         122           1
         121           1
         126           1
         116           1
         115           1
         114           1
         113           1
         112           1
         111           1
