           1           1
           7
           4           1
           7           2
          10           2
          13           2
          16           1
          19           1
          22           2
          25           2
           7
          28           2
          31           2
          34           2
          37           1
          40           2
          43           2
          46           2
           1           2
           0
           2           2
           0
           3           1
           0
           6           1
           0
           5           1
           0
           4           2
           0
           7           1
           0
           9           1
           0
          56           1
           0
          10           1
           0
          12           1
           0
          59           1
           0
          13           1
           0
          15           1
           0
          62           1
           0
          18           1
           0
          17           1
           0
          16           2
           0
          21           1
           0
          20           1
           0
          19           2
           0
          22           1
           0
          24           1
           0
          71           1
           0
