-9.8999999999999255e-01 9.9000000000002730e-01 
-9.8999999999995913e-01 7.3687402276948588e-01 
-9.9000000000000066e-01 4.7374804553875249e-01 
-9.9000000000000510e-01 2.1062206830800112e-01 
-9.8999999999999544e-01 -5.2503908922763590e-02 
-9.9000000000000210e-01 -3.1562988615350651e-01 
-9.9000000000000243e-01 -5.7875586338429863e-01 
-9.8999999999999688e-01 -8.3159999956877084e-01 
-9.1448405740000460e-01 -8.3159999956877895e-01 
-8.2896811480000387e-01 -8.3159999956878738e-01 
-7.4345217220000537e-01 -8.3159999956878439e-01 
-6.5793622960000520e-01 -8.3159999956878172e-01 
-5.7242028700000447e-01 -8.3159999956878095e-01 
-4.8690434440000468e-01 -8.3159999956878028e-01 
-4.0138840180000540e-01 -8.3159999956877761e-01 
-3.1587245920000573e-01 -8.3159999956877562e-01 
-2.3035651660000517e-01 -8.3159999956877551e-01 
-1.4484057400000422e-01 -8.3159999956877739e-01 
-5.9324631400003436e-02 -8.3159999956877995e-01 
2.6191311199996875e-02 -8.3159999956878261e-01 
1.1170725379999719e-01 -8.3159999956878383e-01 
1.9722319639999741e-01 -8.3159999956878450e-01 
2.8273913899999709e-01 -8.3159999956878483e-01 
3.6825508159999665e-01 -8.3159999956878516e-01 
4.5377102419999549e-01 -8.3159999956878439e-01 
5.3928696679999488e-01 -8.3159999956878061e-01 
6.2480290939999450e-01 -8.3159999956877517e-01 
7.1031885199999378e-01 -8.3159999956877284e-01 
7.9583479459999407e-01 -8.3159999956877617e-01 
8.8135073719999713e-01 -8.3159999956878061e-01 
9.6686667979999863e-01 -8.3159999956878516e-01 
9.8999999999999955e-01 -8.3159999956879438e-01 
9.9000000000000032e-01 -7.3687402276922653e-01 
9.9000000000000354e-01 -4.7374804553847621e-01 
9.9000000000000965e-01 -2.1062206830768621e-01 
9.9000000000000199e-01 5.2503908923102055e-02 
9.9000000000000243e-01 3.1562988615384718e-01 
9.9000000000000921e-01 5.7875586338465834e-01 
9.9000000000011179e-01 8.4188184061566840e-01 
9.8999999999999955e-01 9.8999999999998256e-01 
9.1448405740000460e-01 9.8999999999999366e-01 
8.2896811480000510e-01 9.8999999999999932e-01 
7.4345217220000326e-01 9.9000000000001021e-01 
6.5793622960000608e-01 9.8999999999999955e-01 
5.7242028700000580e-01 9.8999999999999377e-01 
4.8690434440000135e-01 9.8999999999999722e-01 
4.0138840179999796e-01 9.8999999999999555e-01 
3.1587245919999712e-01 9.8999999999998756e-01 
2.3035651659999751e-01 9.8999999999998578e-01 
1.4484057399999745e-01 9.8999999999999388e-01 
5.9324631399998148e-02 9.9000000000000454e-01 
-2.6191311199999501e-02 9.9000000000000443e-01 
-1.1170725379999726e-01 9.8999999999999655e-01 
-1.9722319639999819e-01 9.8999999999999044e-01 
-2.8273913900000153e-01 9.8999999999999633e-01 
-3.6825508160000331e-01 9.9000000000000676e-01 
-4.5377102419999943e-01 9.9000000000000576e-01 
-5.3928696679999266e-01 9.8999999999999544e-01 
-6.2480290939999261e-01 9.8999999999999178e-01 
-7.1031885199999967e-01 9.9000000000000321e-01 
-7.9583479459999762e-01 9.8999999999999710e-01 
-8.8135073719998591e-01 9.8999999999997768e-01 
-9.6686667979999952e-01 9.9000000000004151e-01 
8.5973452961611796e-01 1.7879081530398067e-01 
8.0476276817170012e-01 7.3488027333953196e-02 
-7.8788310485967006e-01 1.1059244517362633e-02 
9.0873636834490557e-01 -9.7321907565034674e-03 
7.2983940115720880e-01 5.6503258625926955e-01 
8.0632254413192206e-01 3.8428081984995299e-01 
7.2511983631587518e-01 3.0177011796666725e-01 
7.1585530004598508e-01 7.6991199908433450e-02 
8.0344237510498706e-01 -1.8960658297413407e-01 
7.2129047441492877e-01 -1.1653101040190175e-01 
-7.3081412521279820e-01 1.0224069170332006e-01 
-8.0596767011856429e-01 2.2778975335473314e-01 
-7.1047611895478258e-01 -4.0768761807084608e-01 
-7.0144327443905186e-01 -1.3366975121874658e-01 
-7.7771981254493838e-01 -2.5263436425958985e-01 
-8.7355781048070258e-01 1.5119963684540488e-01 
-8.6377708056576308e-01 -1.1019967022751961e-01 
8.8873245027960468e-01 7.3971862453661485e-01 
7.3795762566375744e-01 7.6408030414785577e-01 
9.2698940641593841e-01 2.3039800772929739e-01 
8.2862126513160828e-01 6.6614522335717141e-01 
8.8241417675440570e-01 4.6159811854581678e-01 
9.1441325965115516e-01 -4.5236310298947019e-01 
8.5512402712557622e-01 -6.4198155127911793e-01 
6.9524464297541166e-01 -3.0739601942048334e-01 
7.0278174748770272e-01 -5.6949800949462959e-01 
8.8926093885345314e-01 -2.6594371736261113e-01 
8.2961357656896795e-01 -4.5449581143132717e-01 
7.6996621428448231e-01 -6.4304790550004554e-01 
6.5347423804973293e-01 7.4468912390944486e-01 
6.4869568327477645e-01 4.8197426999640525e-01 
6.4391712849982008e-01 2.1925941608337307e-01 
6.3913857372486371e-01 -4.3455437829663199e-02 
6.3436001894990734e-01 -3.0617029174269628e-01 
6.2958146417495098e-01 -5.6888514565573245e-01 
5.6795829544973264e-01 7.4468912390944308e-01 
5.6317974067477627e-01 4.8197426999640752e-01 
5.5840118589982013e-01 2.1925941608337193e-01 
5.5362263112486376e-01 -4.3455437829661853e-02 
5.4884407634990751e-01 -3.0617029174270249e-01 
5.4406552157495125e-01 -5.6888514565573844e-01 
4.8244235284972897e-01 7.4468912390944975e-01 
4.7766379807477338e-01 4.8197426999640741e-01 
4.7288524329981779e-01 2.1925941608336905e-01 
4.6810668852486220e-01 -4.3455437829667709e-02 
4.6332813374990672e-01 -3.0617029174270294e-01 
4.5854957897495113e-01 -5.6888514565574255e-01 
3.9692641024972619e-01 7.4468912390944975e-01 
3.9214785547477132e-01 4.8197426999641230e-01 
