   741432.87228153658        26028.977339593162       -83276.348040299126        26028.977339593162        789858.33003220602       -92091.190268758772       -83276.348040299126       -92091.190268758772        765900.85499084624     
   773528.44286899827        10666.262325296806       -32708.603372813715        10666.262325296806        791487.17601923575       -26968.549960009408       -32708.603372813715       -26968.549960009408        759528.95011748478     
   994631.09425646299        24971.778364288715       -36530.879191416774        24971.778364288715        1015664.1789890723       -20798.335359451081       -36530.879191416774       -20798.335359451081        948051.32212552696     
   1393640.5315095389        58247.086987893003       -23538.414172210007        58247.086987893003        1411914.3527668258       -22788.245821013901       -23538.414172210007       -22788.245821013901        1358752.6728344487     
   1846090.4326392969        698770.49426835252        169367.11106014359        698770.49426835252        1835797.1522255903       -173139.18677220555        169367.11106014359       -173139.18677220555        1758154.5626201443     
   1130908.1663348756       -35076.469481480468       -66311.892938092074       -35076.469481480468        1128964.1659391010        71245.983588752206       -66311.892938092074        71245.983588752206        926015.11425930529     
   893337.90811232349        57437.220022876674       -18086.302405788429        57437.220022876674        891821.34821776976        19772.097907947635       -18086.302405788429        19772.097907947635        787888.66293793009     
   1142557.5072546557        33539.440127154521       -14596.431765376774        33539.440127154521        1143113.7553598629        13212.392171033809       -14596.431765376774        13212.392171033809        1081312.6613826908     
   1619645.7241687072        67246.850878614801       -557.63638242200250        67246.850878614801        1621894.3231632225       -3845.7491119443675       -557.63638242200250       -3845.7491119443675        1569254.3809256526     
   2214976.1118494039        745302.15048594913        291482.02493682131        745302.15048594913        2192357.8529405054       -265450.38323995104        291482.02493682131       -265450.38323995104        1951769.6476809336     
   1348380.3664490392       -36171.257029517568       -109285.37682127513       -36171.257029517568        1354945.7293035949        100615.77961542475       -109285.37682127513        100615.77961542475        1207934.9083598184     
   1256827.4638728709        105432.28410153938       -33363.456177186898        105432.28410153938        1319726.4166376437       -43346.244877433237       -33363.456177186898       -43346.244877433237        1200619.1023869086     
   1204834.0932586310        1575.7907753742666       -165104.11110129478        1575.7907753742666        1214413.5635047830        178824.51750370805       -165104.11110129478        178824.51750370805        1358036.6542253555     
   1353438.6180230954       -51092.439895682648        32906.413095990130       -51092.439895682648        1338640.8312517714        16383.190294060900        32906.413095990130        16383.190294060900        1313954.3319247100     
   1138348.2901202859        11611.295335287177        49093.667585854790        11611.295335287177        1078809.6393149791       -4748.9468142005435        49093.667585854790       -4748.9468142005435        1132051.2084973108     
   988095.51132174616        2452.3842978799839        26653.679855179718        2452.3842978799839        957627.00244559103        431.84189444872027        26653.679855179718        431.84189444872027        987855.60969759664     
   1132893.3820716061       -160919.44584580345       -80163.082870724917       -160919.44584580345        1191692.9186024624        28591.073571628160       -80163.082870724917        28591.073571628160        998109.91650534282     
   997824.54766206420        24039.034642403552        14715.678115568859        24039.034642403552        1013287.2871669957        18192.045465742842        14715.678115568859        18192.045465742842        1036447.9433203889     
   1008058.7165287887        25377.258141877952       -2019.3502756417183        25377.258141877952        1069711.0879412193        38032.546474718576       -2019.3502756417183        38032.546474718576        1085969.6784431222     
   956879.59764943738       -28815.426898782349       -20812.203269898266       -28815.426898782349        974544.95821992180        15023.377954014364       -20812.203269898266        15023.377954014364        945581.53690374445     
   1049634.1483169626       -22276.384394351320       -10236.096177908954       -22276.384394351320        1121886.0756525453        74087.261924235194       -10236.096177908954        74087.261924235194        1101181.4089939427     
   1097659.4841472439        42675.387372667923       -79986.462232532576        42675.387372667923        1316825.1658937391       -7030.4881856815700       -79986.462232532576       -7030.4881856815700        1296917.8541258108     
   1146693.4596782788        12791.268199804963        72958.785418757892        12791.268199804963        1255491.2228492200        250122.27512449439        72958.785418757892        250122.27512449439        1299091.6387847764     
   1016961.6002709146        76123.487740458164       -964.86548104091526        76123.487740458164        1129332.5573613362       -48277.378735575068       -964.86548104091526       -48277.378735575068        1159353.0240158343     
   1135201.0016559907       -34069.013802964655        29526.943012649506       -34069.013802964655        1162773.5009008271        188475.14261747047        29526.943012649506        188475.14261747047        1155277.6576278182     
   986916.50013297121       -14551.153000961516       -1413.0335775208732       -14551.153000961516        929038.02425364987       -11823.590334659837       -1413.0335775208732       -11823.590334659837        924957.47474873159     
   1000818.1611148170       -22451.032279789422       -7619.0241218443880       -22451.032279789422        973087.84863612754        13699.867925780563       -7619.0241218443880        13699.867925780563        964461.47200247447     
   1002541.0425598370       -28433.697693675764       -17752.939075950413       -28433.697693675764        954077.98652289156        7595.2638915831112       -17752.939075950413        7595.2638915831112        944083.43777933985     
   926718.74656740366       -10162.233718270869        900.45158722588531       -10162.233718270869        850779.14972595079       -14691.891571289092        900.45158722588531       -14691.891571289092        849383.76215721481     
   1065099.5913655967        34993.314009938651        32614.071495645614        34993.314009938651        1121849.0424147518        33337.658598706614        32614.071495645614        33337.658598706614        1129255.2754173470     
   1020449.0998741544       -19510.118063383969       -22302.267768092221       -19510.118063383969        1057173.3238659031        20339.340287967061       -22302.267768092221        20339.340287967061        1055581.1678504187     
   940170.87711184949       -4605.1373700878139       -3336.2209007904239       -4605.1373700878139        944908.56468340394       -91172.339743192497       -3336.2209007904239       -91172.339743192497        950840.69172891462     
   1284469.2818379859        100223.66806797264        87772.390160411844        100223.66806797264        1126849.4167078356        154781.76140347729        87772.390160411844        154781.76140347729        1115508.4957909731     
   1263126.4782796323        80734.284425349440        48125.421702042928        80734.284425349440        1085575.0089150621        136226.81778144086        48125.421702042928        136226.81778144086        1067243.5432462869     
   1140545.7583200724        26875.070616246980        62696.948900068732        26875.070616246980        1305277.0917301674       -84572.422948574211        62696.948900068732       -84572.422948574211        1300942.3684888049     
   1578781.6342992305        37846.227430434461       -84037.589107811160        37846.227430434461        1557162.4810718074        666384.33771522937       -84037.589107811160        666384.33771522937        1570591.1528462649     
   1058689.6884436754       -24657.674339045072        11844.011365738799       -24657.674339045072        1153867.7138499802       -84629.496784527437        11844.011365738799       -84629.496784527437        1163758.8147686273     
   1151464.3512483223        42312.784421899756       -9478.9368850376413        42312.784421899756        1157814.8754460118        188699.68080917708       -9478.9368850376413        188699.68080917708        1133856.3233322410     
   1035279.4098339739       -41708.300933165570       -52359.296708879330       -41708.300933165570        995819.39564307756        4583.6267502190758       -52359.296708879330        4583.6267502190758        1027814.3858589347     
   818944.40505381813        10150.532488558716        3776.9231218972400        10150.532488558716        804251.46950180759       -2814.0399502007167        3776.9231218972400       -2814.0399502007167        797959.39956099819     
   888527.29145594675        40113.781500972291        33855.226686779068        40113.781500972291        896095.26161970897        6259.5004496306110        33855.226686779068        6259.5004496306110        864217.50491474313     
   980665.95499375614        82218.673762632272       -1527.0982130380398        82218.673762632272        988991.72490227723        138568.74705624918       -1527.0982130380398        138568.74705624918        948105.66129374434     
   962540.47166671278        42305.105222053564        43748.968864719282        42305.105222053564        1021033.6873650328        25868.439583465755        43748.968864719282        25868.439583465755        973148.19312286517     
   882030.65873185825       -2281.7634791196497        28724.929769132807       -2281.7634791196497        995613.98118758225        63071.703682425985        28724.929769132807        63071.703682425985        979849.53700392717     
   988573.58887376450       -16079.687762034715        63175.806976223554       -16079.687762034715        1090437.5511441343       -7242.2571713089292        63175.806976223554       -7242.2571713089292        1060134.2940782181     
   1182548.9780467288        104790.24219263939       -53783.894003620197        104790.24219263939        1151300.5960949785        118026.51139838307       -53783.894003620197        118026.51139838307        1107550.3133757575     
   1132404.4113722907        56516.023442496640       -89933.550096116116        56516.023442496640        1119724.7478040291        131945.57125541879       -89933.550096116116        131945.57125541879        1147841.2636779347     
   1083015.4855066270       -17372.680624315122        49858.083440595219       -17372.680624315122        1083193.7942095152       -63670.036259133827        49858.083440595219       -63670.036259133827        1064624.3861313923     
   1323774.2108792283        56198.727755353946       -145871.82338405994        56198.727755353946        1281576.1000610290        137116.66662534888       -145871.82338405994        137116.66662534888        1344423.0872305671     
   1557658.4644494536       -168836.04191444285        195025.48615562293       -168836.04191444285        1407330.0457484995        18367.701439773402        195025.48615562293        18367.701439773402        1430085.5271211120     
   1257466.8885549852       -4181.0860998537173       -85048.286444062134       -4181.0860998537173        1210307.5521483764       -40107.787507679168       -85048.286444062134       -40107.787507679168        1300653.6957813911     
   1173046.0050642968       -35356.163625033631        47512.036471255851       -35356.163625033631        1237323.1273740847       -29924.201710813020        47512.036471255851       -29924.201710813020        1160909.1745107528     
   1039842.3453355860       -2333.6894904235087        46313.066970842214       -2333.6894904235087        1143607.3315323088       -76119.219865316569        46313.066970842214       -76119.219865316569        1110916.5443942721     
   1240156.7246114004       -58380.675094015482       -68911.741931817334       -58380.675094015482        1136987.9231587246        70222.162251853311       -68911.741931817334        70222.162251853311        1129290.0099196981     
   1095462.7915350643       -74153.554706548341        70173.819247610707       -74153.554706548341        1174229.9511373001       -43783.285862870165        70173.819247610707       -43783.285862870165        1032054.8847260484     
   923832.19446619623        49035.412764545363        65104.587342804640        49035.412764545363        947471.32245430211        24305.366521033255        65104.587342804640        24305.366521033255        868728.31138385541     
   1028507.0843023167       -29038.389685007143        8833.2031563901674       -29038.389685007143        1027065.6636022558        8891.4271571643803        8833.2031563901674        8891.4271571643803        966861.59527053626     
   1088861.2735258278       -136689.29266143055        399.11868298810441       -136689.29266143055        1165828.4399538259       -127180.16359445598        399.11868298810441       -127180.16359445598        1199360.9624745823     
   1122708.6930337981       -12912.638087483336       -12696.967674459946       -12912.638087483336        1117719.9123062796       -4117.4627510054816       -12696.967674459946       -4117.4627510054816        1141820.7722722578     
   941951.55695373332       -13871.520788436394        58655.307184531710       -13871.520788436394        988892.02435466275       -60459.470435645191        58655.307184531710       -60459.470435645191        959227.42308010859     
   689211.07407876488        6837.3851478713341        49198.379563702860        6837.3851478713341        729262.54363634775       -63531.480700799024        49198.379563702860       -63531.480700799024        753800.01650898124     
   623804.64917114866        16649.848961052601        10523.655384437017        16649.848961052601        633393.28637320630       -23510.665925636251        10523.655384437017       -23510.665925636251        686029.82843329664     
   733710.22452751850        15499.412293778871        39077.808888200118        15499.412293778871        753543.80228458950       -53069.265269919619        39077.808888200118       -53069.265269919619        807949.12555873080     
   1128525.6857578936       -25000.997924783482        97676.483740519732       -25000.997924783482        1171089.8897287087       -116945.41386329191        97676.483740519732       -116945.41386329191        1193931.1606440339     
   1432667.1635341772       -31512.984242505117        21525.472917952975       -31512.984242505117        1443437.4857954318       -18741.770347512112        21525.472917952975       -18741.770347512112        1379733.2335460382     
   1544041.5003795670        2806.3071305120502        17595.856466065576        2806.3071305120502        1550807.5489653037       -22161.712528904143        17595.856466065576       -22161.712528904143        1576424.9325590997     
   1610933.7220600778       -214159.88057417152       -83072.254185030761       -214159.88057417152        1591798.7327599521        60523.666322435711       -83072.254185030761        60523.666322435711        1784977.0585971638     
   1507192.2025187528       -21511.329661727537       -43735.980131964563       -21511.329661727537        1508471.6685146815        44223.654997258382       -43735.980131964563        44223.654997258382        1547940.6304979657     
   1255721.5785040192       -55985.394497389265       -157386.37345406780       -55985.394497389265        1266768.2937758628        161828.28122692276       -157386.37345406780        161828.28122692276        1241395.8259404057     
   947360.98210286628       -10781.894840011739       -110655.36977798272       -10781.894840011739        962209.17300887033        114548.67821149751       -110655.36977798272        114548.67821149751        980871.09578001848     
   910263.89063700894       -23277.939465848125       -100651.88728906617       -23277.939465848125        934192.05835799000        102355.64794802606       -100651.88728906617        102355.64794802606        896560.49240134575     
   910311.40914710658       -32702.352371638601       -98436.935097258189       -32702.352371638601        944664.21335408965        98927.757382927070       -98436.935097258189        98927.757382927070        876045.05968358880     
   927669.71673630353       -44167.218496263959       -99972.741979631290       -44167.218496263959        973628.96767910942        103570.62419458767       -99972.741979631290        103570.62419458767        898672.32345849497     
   860310.53409889981       -108471.61075389796       -26950.046032299102       -108471.61075389796        909145.04326809116        92089.696899796516       -26950.046032299102        92089.696899796516        994964.14564352133     
   792889.67796393123       -16399.839218125526       -36857.787324615798       -16399.839218125526        821496.10827824252        46536.075618379356       -36857.787324615798        46536.075618379356        804963.52240511717     
   761945.08404502308       -13792.274320251301       -57319.401292037539       -13792.274320251301        806133.01822560176        58942.535704542388       -57319.401292037539        58942.535704542388        763770.25410059839     
   749382.36489100906       -8927.6113460636861       -40813.830013407562       -8927.6113460636861        782775.00300088292        39749.489047911935       -40813.830013407562        39749.489047911935        752047.77410588495     
   918694.58379384177       -21341.210176894871       -14068.477891800661       -21341.210176894871        922658.65461880760       -4014.3091960743113       -14068.477891800661       -4014.3091960743113        871263.91566578462     
   1078989.6844973618       -206291.43339509357       -10155.671954993708       -206291.43339509357        1134506.1455260252        75197.732766468020       -10155.671954993708        75197.732766468020        999454.65971560217     
   947206.13166145119       -31301.442437079309       -48548.870280880772       -31301.442437079309        1005424.7276986196        44138.042929942145       -48548.870280880772        44138.042929942145        928917.25347324880     
   822072.12426422921       -20869.630029762091       -25625.226755769647       -20869.630029762091        842183.25976959348        8294.9410651584767       -25625.226755769647        8294.9410651584767        788910.94552351674     
   941577.38908476185       -32383.946955234282       -32846.778999430375       -32383.946955234282        984085.10411203047        32143.860721150100       -32846.778999430375        32143.860721150100        933210.85496887239     
   1271333.1162077175       -119940.37706732414        127203.95736250711       -119940.37706732414        1242191.9114983170        76319.291141127556        127203.95736250711        76319.291141127556        1336571.6602439503     
   1361711.4137355725       -235581.89329247156        175355.56785762371       -235581.89329247156        1188394.5126666548       -47151.572909505696        175355.56785762371       -47151.572909505696        1146182.0980948526     
   1100581.9588287428        86089.076718276396       -104712.88842529735        86089.076718276396        1111833.7955105838       -79011.008012538237       -104712.88842529735       -79011.008012538237        1059309.8800221346     
   1434747.6345223549       -178614.11608535066        146529.93851476882       -178614.11608535066        1357810.0045990841        36540.746707559956        146529.93851476882        36540.746707559956        1343937.4834383454     
   1267807.1512310454        19852.868015967491       -225429.10556486639        19852.868015967491        1213230.6908808616       -169986.36898826458       -225429.10556486639       -169986.36898826458        1455247.8642689476     
   1162961.2833239734       -19685.331139113347       -10261.302428119372       -19685.331139113347        1148124.4227625185        16412.475649645843       -10261.302428119372        16412.475649645843        1155286.0923753169     
   861656.15448974306        3749.0763115655691       -11822.992869150765        3749.0763115655691        884080.97646109457       -9789.0632269715461       -11822.992869150765       -9789.0632269715461        869590.18655668152     
   1031269.7247414531       -67232.396602065666        75260.486615459420       -67232.396602065666        1018009.8823277500       -47324.878161351866        75260.486615459420       -47324.878161351866        1146388.7422704773     
   1285648.9779964797        240900.00998702852        21720.368627595875        240900.00998702852        1181215.9911130536       -77998.449175673217        21720.368627595875       -77998.449175673217        1029969.2749648198     
   1045042.1065961175        86384.844040279859       -22227.202752875033        86384.844040279859        1050795.0437403612       -43495.235296191953       -22227.202752875033       -43495.235296191953        977343.72992531583     
   993410.15355501790       -14300.129292066336        19501.881710036425       -14300.129292066336        985303.62774838251       -11673.778122337837        19501.881710036425       -11673.778122337837        1010702.4830023143     
   861357.25505514687        76277.417955672703       -74272.181781863299        76277.417955672703        924970.97495276853       -38569.050781510457       -74272.181781863299       -38569.050781510457        845202.15743510507     
   832050.50772795756       -29978.271713712096        35232.201261707713       -29978.271713712096        834443.74306208023       -26535.348183762766        35232.201261707713       -26535.348183762766        874413.90349413350     
   1143725.5823187302        47967.372804454266       -99800.831846233748        47967.372804454266        1223252.4294281094        60791.157876364588       -99800.831846233748        60791.157876364588        1150218.2726955991     
   1570672.9543827167       -41168.415031991470        159329.36160273833       -41168.415031991470        1556004.8251452737       -292332.03599343897        159329.36160273833       -292332.03599343897        1676168.7084779923     
   1675543.6661146977        51979.775454539747        91673.469595614413        51979.775454539747        1450245.0651331139       -171474.51633292012        91673.469595614413       -171474.51633292012        1482385.8608810934     
   1050128.1959801274        32439.282427744110       -22412.582218060961        32439.282427744110        1013938.3749258922       -6713.2682784973995       -22412.582218060961       -6713.2682784973995        1000881.2321889577     
   768178.30058111239        35522.053721483724       -24044.821124180507        35522.053721483724        709993.55642906530        13420.084299766966       -24044.821124180507        13420.084299766966        694123.01781728549     
   825331.53937916132        24228.212121087512       -16483.295520727479        24228.212121087512        810851.98970274103       -16187.107771497995       -16483.295520727479       -16187.107771497995        805184.46261972014     
   1017091.5923418408        5936.4694906631184       -5416.3684282358645        5936.4694906631184        1038503.6513474801        3487.9020768139981       -5416.3684282358645        3487.9020768139981        1036184.2260144645     
   1699718.1652916754        82414.133232588720        16376.279704239161        82414.133232588720        1084560.6999995527       -321085.45419521740        16376.279704239161       -321085.45419521740        1109181.6191030561     
   1236245.3985148293        23734.678805968026       -16113.673185258005        23734.678805968026        1057906.6134059604       -31532.467601409575       -16113.673185258005       -31532.467601409575        1064150.0632843273     
   926202.38145988784        46343.820493694831       -51370.737879520035        46343.820493694831        840832.18462886941        17288.766989972301       -51370.737879520035        17288.766989972301        839395.21058722434     
   911361.11226888234        13313.291112725346       -12700.339557892468        13313.291112725346        816944.19243038469        76854.892294590798       -12700.339557892468        76854.892294590798        808170.06541992235     
   1152116.7747149472       -44172.090713997248        20343.212707648643       -44172.090713997248        891631.33707193111       -85347.040759988391        20343.212707648643       -85347.040759988391        891580.44963007583     
   1033195.2742833325        20362.163891862521       -30057.594674914719        20362.163891862521        959959.19424049277        16733.337658317665       -30057.594674914719        16733.337658317665        967600.31305476569     
   1066175.7889517331       -14095.722464429171        34351.120227829575       -14095.722464429171        1054193.6257151901        108058.95061439987        34351.120227829575        108058.95061439987        1042709.1938526530     
   1067856.3324120431       -26978.444940500536       -19514.221087963404       -26978.444940500536        1038100.6719335053       -173035.23488341525       -19514.221087963404       -173035.23488341525        1061200.4117312373     
   1181397.6961157762       -52827.015960830882       -60.527310080957250       -52827.015960830882        970010.87494568550        41873.278302068276       -60.527310080957250        41873.278302068276        955752.61919427011     
   988642.27721012046        24284.218418936027       -45355.601025420598        24284.218418936027        904158.07161830226        6121.5950415955413       -45355.601025420598        6121.5950415955413        928522.30407369614     
   977117.41253854171        42979.613857010700       -57338.306929132457        42979.613857010700        938100.89154770761       -10385.310463645868       -57338.306929132457       -10385.310463645868        974546.96148265211     
   835355.49822713761       -54690.112931293363        7506.7742301766930       -54690.112931293363        725747.52722306631        26192.079012448365        7506.7742301766930        26192.079012448365        697313.27993746172     
   796609.13061379176        2507.9903651846935       -29258.130016454350        2507.9903651846935        715195.08430304832        20491.055436526203       -29258.130016454350        20491.055436526203        730959.24705703929     
   862089.34304306691       -62131.172464965115       -13042.523016015253       -62131.172464965115        879382.73027185164       -129385.45743949059       -13042.523016015253       -129385.45743949059        863379.02586692618     
   872442.14208410610       -21748.856222011105        14229.418119283358       -21748.856222011105        886583.93420261820       -12551.311532010975        14229.418119283358       -12551.311532010975        865779.67664602457     
   819972.15030447696        39267.962987688472       -30441.921628347580        39267.962987688472        824923.09063855011       -19223.645387957535       -30441.921628347580       -19223.645387957535        871382.04999069055     
   930888.27240012574       -6033.0329029899185       -1988.5033689243701       -6033.0329029899185        923590.68185311044       -2416.5766201009692       -1988.5033689243701       -2416.5766201009692        921585.83487848763     
   1194990.8085591986        40979.748325037661       -58404.331018451761        40979.748325037661        1136633.3577901318       -206.44878351691841       -58404.331018451761       -206.44878351691841        1210812.3163096386     
   1258789.2345463536       -117311.82029847424       -48225.130339752955       -117311.82029847424        1324286.0212374348       -169320.94015832848       -48225.130339752955       -169320.94015832848        1273514.4304781107     
   1125100.7310003282        10863.907419213589        48193.112173647169        10863.907419213589        1123382.9254833560        59008.649981914539        48193.112173647169        59008.649981914539        1093838.0911465005     
   1360458.4987955149       -60024.458346634688       -173629.45029262820       -60024.458346634688        1280503.3589101557       -120240.93318329484       -173629.45029262820       -120240.93318329484        1379501.1060296199     
   912544.66854919959        45907.965665891097        66716.580327585456        45907.965665891097        839465.24761023361        3512.4987935732706        66716.580327585456        3512.4987935732706        849506.71276161564     
   963583.91746720858        16324.330933611951        20530.466847197840        16324.330933611951        1000108.4149708501        20066.053376311644        20530.466847197840        20066.053376311644        1024018.2049571631     
   1166573.7413517758       -14085.177823846443        19144.071652864928       -14085.177823846443        986781.39815535117        120203.99758964241        19144.071652864928        120203.99758964241        1065530.6678200974     
   883907.23141127441       -19258.181358577727       -34062.870795199648       -19258.181358577727        934993.68484613579        32090.934746244006       -34062.870795199648        32090.934746244006        954956.20292744366     
   1100157.2513426922       -1042.0927504300926        7773.0673885896940       -1042.0927504300926        961994.49774791580       -9395.2892979510652        7773.0673885896940       -9395.2892979510652        958846.01043775049     
   873610.48684524582        12854.186754115270        11736.408738696795        12854.186754115270        1035441.2419799729       -115770.90403415206        11736.408738696795       -115770.90403415206        949473.60873122117     
   947531.08530319761       -25169.817427518741       -40329.328304966206       -25169.817427518741        1008827.7664856049       -67551.441143191871       -40329.328304966206       -67551.441143191871        976414.65062697791     
   1453547.2212688185        13517.537456112466       -26579.015833418016        13517.537456112466        1098287.3071565244        32850.073124231531       -26579.015833418016        32850.073124231531        1089329.4283026215     
   920392.39181485982        39925.222736922733       -52688.006109850940        39925.222736922733        864199.56623102585        103259.00272230529       -52688.006109850940        103259.00272230529        807192.19878857187     
   965650.49473289901        18512.754744108621       -25652.881327617451        18512.754744108621        905168.58338818792        19626.049389672567       -25652.881327617451        19626.049389672567        894620.54203986726     
   1209426.3260399953       -104515.83689811287        39066.691684335769       -104515.83689811287        1079053.9842733329       -137289.05236986087        39066.691684335769       -137289.05236986087        1203913.4224321879     
   1079825.7147376176        31041.572778442285       -45418.211436682934        31041.572778442285        1004537.2500375789        22108.500156574133       -45418.211436682934        22108.500156574133        993187.46950994874     
   1412972.6405241075        2510.2933365002682       -47361.474581096409        2510.2933365002682        1020479.4562253156       -73814.453677657657       -47361.474581096409       -73814.453677657657        1088466.9892034130     
   1020748.8105080709       -29270.585331374616       -27385.151678679944       -29270.585331374616        1019215.3934802840        12998.732819414094       -27385.151678679944        12998.732819414094        1007327.8766679680     
   1125159.6674784482       -14753.199822802002       -31041.264996714617       -14753.199822802002        1075015.7573895014        180284.46644195713       -31041.264996714617        180284.46644195713        1135976.6296165013     
   1097746.2806390612        26631.194600521820        42970.481172142696        26631.194600521820        1062386.1559404694       -2502.8310124100481        42970.481172142696       -2502.8310124100481        1079872.4995100840     
   1344595.0257620269       -26897.119483023918        43261.187701543771       -26897.119483023918        1098344.0063444152        114809.57774515834        43261.187701543771        114809.57774515834        1145349.8276539161     
   946682.54158841551        18363.317192826420        22450.321164897650        18363.317192826420        958900.20007935772        5557.9902633717411        22450.321164897650        5557.9902633717411        972764.12904170936     
   1015436.4655371608        7629.2481263408972       -2179.0370263423974        7629.2481263408972        1095163.1714947792        39403.851742476152       -2179.0370263423974        39403.851742476152        1118795.8466693696     
   1250574.5967852694        61835.011415844805        96454.778842277286        61835.011415844805        1108894.9876460219       -8728.5312617191848        96454.778842277286       -8728.5312617191848        1131450.4983050483     
   862324.92868588725        9553.7050269086485        15629.301941742935        9553.7050269086485        856991.84809206217       -2323.3078096181416        15629.301941742935       -2323.3078096181416        862342.33945553889     
   1018594.9027913087       -29398.532433636072       -34884.423651377248       -29398.532433636072        1014696.6514680863        14230.151419027201       -34884.423651377248        14230.151419027201        1012038.6508432567     
   925746.19874763349        4916.1089132865673       -20759.835327618410        4916.1089132865673        1080476.9136952560       -32507.005671863611       -20759.835327618410       -32507.005671863611        1061924.9641640941     
   1220251.8932079547       -6877.4424144954955        23389.236625952355       -6877.4424144954955        1064919.6487649174        140441.29985488937        23389.236625952355        140441.29985488937        1125888.5983651930     
   1067477.1449659369       -16906.595918552073       -15774.658636526488       -16906.595918552073        917387.72953134030       -3147.8189370818163       -15774.658636526488       -3147.8189370818163        898185.80660491111     
   862480.78063838591        26279.310468896314        78865.011642317608        26279.310468896314        929214.81315473642       -39319.965431757875        78865.011642317608       -39319.965431757875        824647.15018961905     
   958922.80339568737        12364.922797732521        59991.191843381588        12364.922797732521        893386.66461828467       -8763.1969632705659        59991.191843381588       -8763.1969632705659        885201.59344757290     
   1041047.5174257118        56897.321452756849        151791.54068067225        56897.321452756849        1069005.9951579489       -31289.171651225144        151791.54068067225       -31289.171651225144        1033389.0432934393     
