  0.10899999961256930       -3.6140072416183479E-020   4.9972120818955604E-018           1           2
   9.4396768676979492E-002   5.4499999806284893E-002  -9.1002475424761286E-018           1           1
   9.4396768676979492E-002   5.4499999806284900E-002   1.0000000000000075                2           1
  0.10899999961256930       -3.6140072416183479E-020   1.0000000000000082                3           1
  0.50899999961256837        2.3129646346357427E-018  -2.1440496407616825E-018           5           2
  0.39999999999999919       0.10899999961256963        0.0000000000000000                5           1
  0.29100000038743024        2.3129646346357427E-018   0.0000000000000000                6           1
  0.29100000038743018        2.3129646346357427E-018   1.0000000000000036                7           1
  0.39999999999999913       0.10899999961256965        1.0000000000000027                8           1
  0.50899999961256837        6.9388939039072284E-018   1.0000000000000040                9           1
  0.69999999999999751       -7.2280144832366965E-019   9.2751951540088888E-019          12           1
  0.60621778264910631       0.34999999999999937       -6.6645746708345984E-018          13           1
  0.60621778264911041       0.35000000000000170        1.0000000000000113               15           1
  0.70000000000000107       -1.1998504042172916E-017   1.0000000000000095               16           1
