 0.500000000000000E+00 -0.462592926927149E-17  0.000000000000000E+00 
 0.204637429477751E+00  0.456205570392053E+00  0.000000000000000E+00 
 0.223548736702694E+00  0.447242621312671E+00  0.000000000000000E+00 
 0.239761480163201E+00  0.438764666569622E+00  0.000000000000000E+00 
 0.254213922949865E+00  0.430552298075902E+00  0.000000000000000E+00 
 0.270714613657585E+00  0.420373165119070E+00  0.000000000000000E+00 
 0.288020481092484E+00  0.408710413950091E+00  0.000000000000000E+00 
 0.306055600420493E+00  0.395385848825235E+00  0.000000000000000E+00 
 0.325146747098584E+00  0.379841536500696E+00  0.000000000000000E+00 
 0.344898662593497E+00  0.362001260413851E+00  0.000000000000000E+00 
 0.364262758462968E+00  0.342509332423146E+00  0.000000000000000E+00 
 0.382098116143909E+00  0.322491906315920E+00  0.000000000000000E+00 
 0.398815426392172E+00  0.301572969066575E+00  0.000000000000000E+00 
 0.414644671539397E+00  0.279409728470549E+00  0.000000000000000E+00 
 0.429275442425347E+00  0.256364183400339E+00  0.000000000000000E+00 
 0.442213299812130E+00  0.233339661157866E+00  0.000000000000000E+00 
 0.453162990247486E+00  0.211289621775319E+00  0.000000000000000E+00 
 0.461480976705350E+00  0.192445597868790E+00  0.000000000000000E+00 
 0.469127384560807E+00  0.172972532660930E+00  0.000000000000000E+00 
 0.477154212438361E+00  0.149411704870558E+00  0.000000000000000E+00 
 0.484154036953437E+00  0.124879415844608E+00  0.000000000000000E+00 
 0.489718451435482E+00  0.100875360339548E+00  0.000000000000000E+00 
 0.493818811678995E+00  0.783771729009529E-01  0.000000000000000E+00 
 0.496823171762865E+00  0.562737594220167E-01  0.000000000000000E+00 
 0.498773467166492E+00  0.350004064364494E-01  0.000000000000000E+00 
 0.499773936008619E+00  0.150337249693227E-01  0.000000000000000E+00 
 0.189000007789582E+00  0.462902794391585E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.292635734528643E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.304910828904946E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.318284002037674E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.333844864976366E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.350548480864587E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.366870873663427E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.386419577017820E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.406984579373980E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.427224051774848E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.446523115582343E+00  0.000000000000000E+00 
 0.189000007789582E+00  0.281424949741267E+00  0.000000000000000E+00 
 0.338247753397310E+00  0.225712782758979E-01  0.000000000000000E+00 
 0.336645830035207E+00  0.398822065744023E-01  0.000000000000000E+00 
 0.332739779363241E+00  0.648478566387385E-01  0.000000000000000E+00 
 0.326468604541003E+00  0.913195243657450E-01  0.000000000000000E+00 
 0.318970920910772E+00  0.114797895863424E+00  0.000000000000000E+00 
 0.313731558165833E+00  0.128427079279155E+00  0.000000000000000E+00 
 0.307113792667115E+00  0.143534398786342E+00  0.000000000000000E+00 
 0.298607063376936E+00  0.160483104976007E+00  0.000000000000000E+00 
 0.290409935407492E+00  0.174880172397998E+00  0.000000000000000E+00 
 0.282584882398409E+00  0.187261286765883E+00  0.000000000000000E+00 
 0.274172516909060E+00  0.199375114427774E+00  0.000000000000000E+00 
 0.264449951949802E+00  0.212101928786806E+00  0.000000000000000E+00 
 0.256445105130096E+00  0.221713584013587E+00  0.000000000000000E+00 
 0.248790003571187E+00  0.230270578677313E+00  0.000000000000000E+00 
 0.241399123914958E+00  0.238007286137267E+00  0.000000000000000E+00 
 0.232335929924673E+00  0.246862352227662E+00  0.000000000000000E+00 
 0.223284995668558E+00  0.255078058622510E+00  0.000000000000000E+00 
 0.216426029954058E+00  0.260922936591749E+00  0.000000000000000E+00 
 0.208084634748379E+00  0.267622476752179E+00  0.000000000000000E+00 
 0.198829492583926E+00  0.274568458057651E+00  0.000000000000000E+00 
 0.339000007789586E+00  0.127213054904966E-16  0.000000000000000E+00 
 0.485694625361413E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.469559329249802E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.454862048874510E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.440175848108483E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.424119940456536E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.407567027238039E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.392328880854242E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.377712045031141E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.363177700965648E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.350255636095509E+00  0.000000000000000E+00  0.000000000000000E+00 
 0.376396299622310E+00  0.843428459380919E-01  0.000000000000000E+00 
 0.229418175431689E+00  0.311795650762942E+00  0.000000000000000E+00 
 0.219110793305395E+00  0.328244468515642E+00  0.000000000000000E+00 
 0.389467447300600E+00  0.472923055281627E-01  0.000000000000000E+00 
 0.367849281972439E+00  0.116787318671461E+00  0.000000000000000E+00 
 0.234214045861351E+00  0.274082573199884E+00  0.000000000000000E+00 
 0.244048782036142E+00  0.280724339899342E+00  0.000000000000000E+00 
 0.225780679204407E+00  0.294199707149833E+00  0.000000000000000E+00 
 0.246489192225440E+00  0.294361339417342E+00  0.000000000000000E+00 
 0.207720450398914E+00  0.318602122912298E+00  0.000000000000000E+00 
 0.247307388040701E+00  0.311029470773447E+00  0.000000000000000E+00 
 0.234639201266953E+00  0.328457268217112E+00  0.000000000000000E+00 
 0.251571521206271E+00  0.327994786943170E+00  0.000000000000000E+00 
 0.262829230974575E+00  0.310928651384425E+00  0.000000000000000E+00 
 0.486791328052253E+00  0.240468692994540E-01  0.000000000000000E+00 
 0.275678650409652E+00  0.336946818992406E+00  0.000000000000000E+00 
 0.291031941445500E+00  0.341801771206186E+00  0.000000000000000E+00 
 0.269059727901539E+00  0.324021779201856E+00  0.000000000000000E+00 
 0.279642070323216E+00  0.303408867468352E+00  0.000000000000000E+00 
 0.326305490766046E+00  0.135976824788385E+00  0.000000000000000E+00 
 0.337731683368266E+00  0.149652233868986E+00  0.000000000000000E+00 
 0.374680417933172E+00  0.492952246105728E-01  0.000000000000000E+00 
 0.353942122020830E+00  0.105302829255570E+00  0.000000000000000E+00 
 0.354683701423908E+00  0.146083061367638E+00  0.000000000000000E+00 
 0.384652049997194E+00  0.232583018552254E-01  0.000000000000000E+00 
 0.394554743692762E+00  0.730129023658760E-01  0.000000000000000E+00 
 0.373215911518388E+00  0.143583339485017E+00  0.000000000000000E+00 
 0.480658813950769E+00  0.457769694513814E-01  0.000000000000000E+00 
 0.471646412185014E+00  0.231441584184032E-01  0.000000000000000E+00 
 0.385288685665556E+00  0.107865149805846E+00  0.000000000000000E+00 
 0.402353384743964E+00  0.936695091602177E-01  0.000000000000000E+00 
 0.394478393056598E+00  0.137116748783090E+00  0.000000000000000E+00 
 0.412574028121689E+00  0.109276700838862E+00  0.000000000000000E+00 
 0.405329681995743E+00  0.164201184735881E+00  0.000000000000000E+00 
 0.416858653817096E+00  0.131246844253305E+00  0.000000000000000E+00 
 0.349212566480024E+00  0.368321108832406E-01  0.000000000000000E+00 
 0.371983313621197E+00  0.234474337620088E-01  0.000000000000000E+00 
 0.360493209225294E+00  0.468731243891289E-01  0.000000000000000E+00 
 0.341864916207815E+00  0.898017842355709E-01  0.000000000000000E+00 
 0.226718112302827E+00  0.265932611889761E+00  0.000000000000000E+00 
 0.212979738413794E+00  0.282492406290820E+00  0.000000000000000E+00 
 0.203300689040104E+00  0.302310609539526E+00  0.000000000000000E+00 
 0.205844811889786E+00  0.435655450518404E+00  0.000000000000000E+00 
 0.205480677172088E+00  0.414603164038376E+00  0.000000000000000E+00 
 0.221512407382773E+00  0.421287096240252E+00  0.000000000000000E+00 
 0.237261320810112E+00  0.424539897894598E+00  0.000000000000000E+00 
 0.206332552836841E+00  0.394911348704902E+00  0.000000000000000E+00 
 0.222314938091828E+00  0.401135796295583E+00  0.000000000000000E+00 
 0.238177644515666E+00  0.406598642076895E+00  0.000000000000000E+00 
 0.254361653930604E+00  0.412959482746625E+00  0.000000000000000E+00 
 0.198612385758922E+00  0.372301594347244E+00  0.000000000000000E+00 
 0.209664761445370E+00  0.377229701878435E+00  0.000000000000000E+00 
 0.223932865764623E+00  0.381847373913488E+00  0.000000000000000E+00 
 0.239583728056403E+00  0.386995887203305E+00  0.000000000000000E+00 
 0.483462430639834E+00  0.668937180880849E-01  0.000000000000000E+00 
 0.255284483852404E+00  0.393889820796583E+00  0.000000000000000E+00 
 0.271339337086860E+00  0.401871334954278E+00  0.000000000000000E+00 
 0.272201450607355E+00  0.383828486056135E+00  0.000000000000000E+00 
 0.288682298673422E+00  0.390375063785741E+00  0.000000000000000E+00 
 0.274611043552048E+00  0.368346640446994E+00  0.000000000000000E+00 
 0.288754329905868E+00  0.373352219299377E+00  0.000000000000000E+00 
 0.306013131949706E+00  0.375960511885483E+00  0.000000000000000E+00 
 0.205347540141228E+00  0.358321235694540E+00  0.000000000000000E+00 
 0.222939365327271E+00  0.362411526825162E+00  0.000000000000000E+00 
 0.240062029024325E+00  0.366213378552744E+00  0.000000000000000E+00 
 0.257670992512673E+00  0.371077134638203E+00  0.000000000000000E+00 
 0.251648827832542E+00  0.246230094296978E+00  0.000000000000000E+00 
 0.251412354045861E+00  0.264945250503036E+00  0.000000000000000E+00 
 0.260859108874664E+00  0.274148372587461E+00  0.000000000000000E+00 
 0.269249533850139E+00  0.287797334121234E+00  0.000000000000000E+00 
 0.287430458140250E+00  0.319625351396699E+00  0.000000000000000E+00 
 0.301939682353866E+00  0.326251651486080E+00  0.000000000000000E+00 
 0.311768701332319E+00  0.338691495847745E+00  0.000000000000000E+00 
 0.324155457872875E+00  0.354701473588104E+00  0.000000000000000E+00 
 0.204838893921475E+00  0.339109865845422E+00  0.000000000000000E+00 
 0.220983387936221E+00  0.344254339953704E+00  0.000000000000000E+00 
