 0.500000000000000E+00 -0.462592926927149E-17  0.000000000000000E+00 
 0.162216347772287E+00  0.472954391580647E+00  0.000000000000000E+00 
 0.177417392952174E+00  0.467464510608082E+00  0.000000000000000E+00 
 0.192065891704442E+00  0.461639137469710E+00  0.000000000000000E+00 
 0.206419607342410E+00  0.455401960584938E+00  0.000000000000000E+00 
 0.223223893981917E+00  0.447404842570518E+00  0.000000000000000E+00 
 0.241711718470132E+00  0.437693323177560E+00  0.000000000000000E+00 
 0.261783216801826E+00  0.425992426459542E+00  0.000000000000000E+00 
 0.283481126580454E+00  0.411871886480101E+00  0.000000000000000E+00 
 0.306377189719280E+00  0.395136707507309E+00  0.000000000000000E+00 
 0.329673702775750E+00  0.375919206343766E+00  0.000000000000000E+00 
 0.352121662597863E+00  0.354979344088239E+00  0.000000000000000E+00 
 0.373545567051604E+00  0.332360811974119E+00  0.000000000000000E+00 
 0.394191204232396E+00  0.307592741308721E+00  0.000000000000000E+00 
 0.413232387527591E+00  0.281494216456123E+00  0.000000000000000E+00 
 0.429809443226327E+00  0.255467889398012E+00  0.000000000000000E+00 
 0.443595181593859E+00  0.230701787740606E+00  0.000000000000000E+00 
 0.454003138582307E+00  0.209478280872779E+00  0.000000000000000E+00 
 0.463410517048460E+00  0.187751678258488E+00  0.000000000000000E+00 
 0.473014486589934E+00  0.162041030224019E+00  0.000000000000000E+00 
 0.481311933977091E+00  0.135420907585321E+00  0.000000000000000E+00 
 0.487910473240276E+00  0.109285726892629E+00  0.000000000000000E+00 
 0.492796510378498E+00  0.845671293043290E-01  0.000000000000000E+00 
 0.496342265728910E+00  0.603684955178803E-01  0.000000000000000E+00 
 0.498600274162599E+00  0.373867169591107E-01  0.000000000000000E+00 
 0.499737858485170E+00  0.161886625962915E-01  0.000000000000000E+00 
 0.149000005889684E+00  0.477282933117113E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.271533998544188E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.285468121296379E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.300908695090265E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.320046825894467E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.341741806465745E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.361650756086317E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.384740877631229E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.412524993173848E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.437818428610536E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.460242106413855E+00  0.000000000000000E+00 
 0.149000005889684E+00  0.259229631344306E+00  0.000000000000000E+00 
 0.298308766805019E+00  0.203195267981134E-01  0.000000000000000E+00 
 0.296737835241893E+00  0.367104979261579E-01  0.000000000000000E+00 
 0.292959967894039E+00  0.597951564389159E-01  0.000000000000000E+00 
 0.286892790210096E+00  0.842230992513102E-01  0.000000000000000E+00 
 0.279651961522618E+00  0.105810131549785E+00  0.000000000000000E+00 
 0.274194879621601E+00  0.119239974468827E+00  0.000000000000000E+00 
 0.267294907079499E+00  0.133994164691577E+00  0.000000000000000E+00 
 0.258271357839811E+00  0.150654934342065E+00  0.000000000000000E+00 
 0.249592529491856E+00  0.164634664466169E+00  0.000000000000000E+00 
 0.241170606054812E+00  0.176742021877045E+00  0.000000000000000E+00 
 0.232362126718397E+00  0.188172382641381E+00  0.000000000000000E+00 
 0.222124835909797E+00  0.200153842816161E+00  0.000000000000000E+00 
