 0.500000000000000E+00 -0.462592926927149E-17  0.000000000000000E+00 
 0.240371448503655E+00  0.438430800405554E+00  0.000000000000000E+00 
 0.259425933433208E+00  0.427432082397085E+00  0.000000000000000E+00 
 0.274881276151398E+00  0.417660488939735E+00  0.000000000000000E+00 
 0.288235797336950E+00  0.408558594492311E+00  0.000000000000000E+00 
 0.303633277559176E+00  0.397249081507651E+00  0.000000000000000E+00 
 0.319593465069003E+00  0.384525704063054E+00  0.000000000000000E+00 
 0.336019949386711E+00  0.370257469356328E+00  0.000000000000000E+00 
 0.353448428269122E+00  0.353658321765637E+00  0.000000000000000E+00 
 0.371529930337360E+00  0.334612478642857E+00  0.000000000000000E+00 
 0.388791420496161E+00  0.314390253265870E+00  0.000000000000000E+00 
 0.404060667263790E+00  0.294508025646740E+00  0.000000000000000E+00 
 0.418060137189072E+00  0.274273078688839E+00  0.000000000000000E+00 
 0.431050666735473E+00  0.253367959116587E+00  0.000000000000000E+00 
 0.442951811491422E+00  0.231934673338137E+00  0.000000000000000E+00 
 0.453434639658599E+00  0.210706021645507E+00  0.000000000000000E+00 
 0.462281386166199E+00  0.190514881319694E+00  0.000000000000000E+00 
 0.468966041030236E+00  0.173409493282309E+00  0.000000000000000E+00 
 0.475101127561260E+00  0.155816939355189E+00  0.000000000000000E+00 
 0.481573044980678E+00  0.134489413516597E+00  0.000000000000000E+00 
 0.487222825414933E+00  0.112311701949042E+00  0.000000000000000E+00 
 0.491696826790470E+00  0.907426609935084E-01  0.000000000000000E+00 
 0.494985456478310E+00  0.706356699901608E-01  0.000000000000000E+00 
 0.497400259425675E+00  0.509213307295770E-01  0.000000000000000E+00 
 0.498984556414056E+00  0.318498423899936E-01  0.000000000000000E+00 
 0.499812778666442E+00  0.136816037704268E-01  0.000000000000000E+00 
 0.225000009499490E+00  0.446514272700470E+00  0.000000000000000E+00 
 0.225000009499490E+00  0.308800561457189E+00  0.000000000000000E+00 
 0.225000009499490E+00  0.318088993791633E+00  0.000000000000000E+00 
 0.225000009499490E+00  0.328409109345026E+00  0.000000000000000E+00 
 0.225000009499490E+00  0.340276021775560E+00  0.000000000000000E+00 
 0.225000009499490E+00  0.352981256676196E+00  0.000000000000000E+00 
 0.225000009499490E+00  0.365967629133626E+00  0.000000000000000E+00 
 0.225000009499490E+00  0.381983790278361E+00  0.000000000000000E+00 
