 0.500000000000000E+00 -0.462592926927149E-17  0.000000000000000E+00 
 0.236487262705093E+00  0.440538051226284E+00  0.000000000000000E+00 
 0.255649342983630E+00  0.429701539946087E+00  0.000000000000000E+00 
 0.271274946711715E+00  0.420011789461387E+00  0.000000000000000E+00 
 0.284812103295426E+00  0.410952632083596E+00  0.000000000000000E+00 
 0.300397544841367E+00  0.399701532463010E+00  0.000000000000000E+00 
 0.316561936135257E+00  0.387025245417269E+00  0.000000000000000E+00 
 0.333206804026063E+00  0.372791128851984E+00  0.000000000000000E+00 
 0.350842232909508E+00  0.356243915887795E+00  0.000000000000000E+00 
 0.369110132615247E+00  0.337279868952707E+00  0.000000000000000E+00 
 0.386588711432097E+00  0.317094888311482E+00  0.000000000000000E+00 
 0.402111243632703E+00  0.297164176414589E+00  0.000000000000000E+00 
 0.416367755488457E+00  0.276835496621196E+00  0.000000000000000E+00 
 0.429615864405505E+00  0.255793293600733E+00  0.000000000000000E+00 
 0.441757960446891E+00  0.234200564435280E+00  0.000000000000000E+00 
 0.452454195429574E+00  0.212803197904019E+00  0.000000000000000E+00 
 0.461484069639192E+00  0.192438180902983E+00  0.000000000000000E+00 
 0.468312695997161E+00  0.175166260358184E+00  0.000000000000000E+00 
 0.474579519440557E+00  0.157398474349562E+00  0.000000000000000E+00 
 0.481183047223558E+00  0.135878162574605E+00  0.000000000000000E+00 
 0.486948391539849E+00  0.113495656202139E+00  0.000000000000000E+00 
 0.491518084084667E+00  0.917059050320035E-01  0.000000000000000E+00 
 0.494879763216707E+00  0.713724033403394E-01  0.000000000000000E+00 
 0.497348121694025E+00  0.514280647839749E-01  0.000000000000000E+00 
 0.498965310471473E+00  0.321499447294517E-01  0.000000000000000E+00 
 0.499809074924358E+00  0.138162449043764E-01  0.000000000000000E+00 
 0.221000009309500E+00  0.448507520433271E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.307057852053802E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.316657511555919E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.327313850815735E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.339570528845052E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.352711735368917E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.366065762059461E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.382506703411812E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.399414560909723E+00  0.000000000000000E+00 
 0.221000009309500E+00  0.416513847425170E+00  0.000000000000000E+00 
