 0.499999999999999E+00  0.919129619263300E-19  0.301177778413964E-17 1 2 1 6 3  
 0.692000001203264E-01  0.495188206627890E+00 -0.610158147591729E-17 1 1 3 5 1  
 0.692000001203264E-01  0.207990384479904E+00 -0.252772062032143E-16 2 1 5 4 1  
 0.219200000120328E+00 -0.371173533752153E-17 -0.106409217533113E-18 3 1 4 6 1  
 0.692000001203264E-01  0.495188206627890E+00  0.100000000000000E+01 5 2 2 5 3  
 0.499999999999999E+00  0.599647593948253E-17  0.100000000000000E+01 5 1 3 6 2  
 0.219200000120328E+00  0.182709849493097E-17  0.100000000000000E+01 6 1 6 4 2  
 0.692000001203264E-01  0.207990384479904E+00  0.100000000000000E+01 7 1 4 5 2  
