           4           2          24           2          23           2
           1           1           5           2           2           2
          28           3          97           1          24           1
           1           2           1           2           3           2
          22           4          74           1          97           2
           1           3           2           2           4           2
          16           5          50           1          74           2
           1           4           3           2           5           2
          10           1          23           1          50           2
           1           5           4           2           1           2
           8           7          38           2          37           2
           2           6          10           2           7           2
          14           8          61           2          38           1
           2           7           6           2           8           2
          20           9          85           2          61           1
           2           8           7           2           9           2
          26          10         108           2          85           1
           2           9           8           2          10           2
          32           6          37           1         108           1
           2          10           9           2           6           2
           4          12          23           2          24           2
           3          11          22           2          12           2
           9          13          49           2          39           2
           3          12          11           2          13           2
           7          14          36           2          35           2
           3          13          12           2          14           2
          48          15         158           2          36           1
           3          14          13           2          15           2
          49          16         150           1         158           1
           3          15          14           2          16           2
          44          17         129           1         150           2
           3          16          15           2          17           2
          33          18         128           2         129           2
           3          17          16           2          18           2
          38          19         142           2         128           1
           3          18          17           2          19           2
          43          20         149           1         142           1
           3          19          18           2          20           2
          42          21          33           1         149           2
           3          20          19           2          21           2
           6          22          34           2          33           2
           3          21          20           2          22           2
          27          11         118           2         109           2
           3          22          21           2          11           2
          10          12          39           1           5           1
           4           1           1           1          11           1
          28           2           2           1         118           1
           4          11          11           1           1           1
           6          24          33           2          34           2
           5          23          32           2          26           2
          42          25         140           1          33           1
           5          24          25           2          27           2
          37          26         139           2         140           2
           5          25          26           2          28           2
          48          27          36           1         139           1
           5          26          27           2          29           2
           7          28          35           2          36           2
           5          27          28           2          30           2
          11          29          57           2          51           2
           5          28          29           2          31           2
           8          30          37           2          38           2
           5          29          30           2          32           2
          29          23         124           2         119           2
           5          30          31           2          25           2
          42          24          26           1          20           1
           6          21          21           1          25           1
          30          22         109           1         124           1
           6          23          25           1          21           1
          12          28          51           1          49           1
           7          13          13           1          29           1
          48          14          14           1          28           1
           7          27          29           1          13           1
          32          30         119           1          10           1
           8           6           6           1          31           1
          14           7           7           1          57           1
           8          29          31           1           6           1
          10          31          50           2          23           1
           9          12          12           1          40           2
          15          32          73           2          62           2
           9          31          39           2          41           2
          13          33          60           2          59           2
           9          32          40           2          42           2
          65          34         190           2          60           1
           9          33          41           2          43           2
          66          35         182           1         190           1
           9          34          42           2          44           2
          61          36         161           1         182           2
           9          35          43           2          45           2
          50          37         160           2         161           2
           9          36          44           2          46           2
          55          38         174           2         160           1
           9          37          45           2          47           2
          60          39         181           1         174           1
           9          38          46           2          48           2
          59          40          58           1         181           2
           9          39          47           2          49           2
          12          13          35           1          58           2
           9          40          48           2          12           1
          16          31          62           1           4           1
          10           5           5           1          39           1
          12          41          58           2          35           1
          11          28          30           1          52           2
          59          42         172           1          58           1
          11          41          51           2          53           2
          54          43         171           2         172           2
          11          42          52           2          54           2
          65          44          60           1         171           1
          11          43          53           2          55           2
          13          45          59           2          60           2
          11          44          54           2          56           2
          17          46          81           2          75           2
          11          45          55           2          57           2
          14          29          38           1          61           2
          11          46          56           2          30           1
          59          41          52           1          48           1
          12          40          49           1          51           1
          18          45          75           1          73           1
          13          32          41           1          55           1
          65          33          42           1          54           1
          13          44          55           1          41           1
          20           8           8           1          81           1
          14          46          57           1           7           1
          16          47          74           2          50           1
          15          31          40           1          63           2
          21          48          96           2          86           2
          15          47          62           2          64           2
          19          49          84           2          83           2
          15          48          63           2          65           2
          82          50         222           2          84           1
          15          49          64           2          66           2
          83          51         214           1         222           1
          15          50          65           2          67           2
          78          52          68           1         214           2
          15          51          66           2          68           2
          78          53         193           1          67           1
          15          52          67           2          69           2
          67          54         192           2         193           2
          15          53          68           2          70           2
          72          55         206           2         192           1
          15          54          69           2          71           2
          77          56         213           1         206           1
          15          55          70           2          72           2
          76          57          82           1         213           2
          15          56          71           2          73           2
          18          32          59           1          82           2
          15          57          72           2          40           1
          22          47          86           1           3           1
          16           4           4           1          62           1
          18          58          82           2          59           1
          17          45          56           1          76           2
          76          59         204           1          82           1
          17          58          75           2          77           2
          71          60         203           2         204           2
          17          59          76           2          78           2
          82          61          84           1         203           1
          17          60          77           2          79           2
          19          62          83           2          84           2
          17          61          78           2          80           2
          23          63         104           2          98           2
          17          62          79           2          81           2
          20          46          61           1          85           2
          17          63          80           2          56           1
          76          58          76           1          72           1
          18          57          73           1          75           1
          24          62          98           1          96           1
          19          48          64           1          79           1
          82          49          65           1          78           1
          19          61          79           1          64           1
          26           9           9           1         104           1
          20          63          81           1           8           1
          22          64          97           2          74           1
          21          47          63           1          87           2
          27          65         117           2         118           2
          21          64          86           2          88           2
          25          66         107           2         106           2
          21          65          87           2          89           2
          99          67         254           2         107           1
          21          66          88           2          90           2
         100          68         246           1         254           1
          21          67          89           2          91           2
          95          69         225           1         246           2
          21          68          90           2          92           2
          84          70         224           2         225           2
          21          69          91           2          93           2
          89          71         238           2         224           1
          21          70          92           2          94           2
          94          72         245           1         238           1
          21          71          93           2          95           2
          93          73         105           1         245           2
          21          72          94           2          96           2
          24          48          83           1         105           2
          21          73          95           2          63           1
          28          64         118           1           2           1
          22           3           3           1          86           1
          24          74         105           2          83           1
          23          62          80           1          99           2
          93          75         236           1         105           1
          23          74          98           2         100           2
          88          76         235           2         236           2
          23          75          99           2         101           2
          99          77         107           1         235           1
          23          76         100           2         102           2
          25          78         106           2         107           2
          23          77         101           2         103           2
          29          79         119           2         120           2
          23          78         102           2         104           2
          26          63          85           1         108           2
          23          79         103           2          80           1
          93          74          99           1          95           1
          24          73          96           1          98           1
          31          78         120           1         117           1
          25          65          88           1         102           1
          99          66          89           1         101           1
          25          77         102           1          88           1
          32          10          10           1         119           1
          26          79         104           1           9           1
          30          80         125           2          34           1
          27          22          22           1         110           2
         116          81         286           2         125           1
          27          80         109           2         111           2
         117          82         278           1         286           1
          27          81         110           2         112           2
         112          83         257           1         278           2
          27          82         111           2         113           2
         101          84         256           2         257           2
          27          83         112           2         114           2
         106          85         270           2         256           1
          27          84         113           2         115           2
         111          86         277           1         270           1
          27          85         114           2         116           2
         110          87         126           1         277           2
          27          86         115           2         117           2
          31          65         106           1         126           2
          27          87         116           2          87           1
          28          11          24           1          97           1
          27          64          87           1          22           1
          32          79         108           1          37           1
          29          30          32           1         103           1
          31          88         126           2         106           1
          29          78         103           1         121           2
         110          89         268           1         126           1
          29          88         120           2         122           2
         105          90         267           2         268           2
          29          89         121           2         123           2
         116          91         125           1         267           1
          29          90         122           2         124           2
          30          23          34           1         125           2
          29          91         123           2          32           1
         116          80         110           1         123           1
          30          91         124           1         109           1
         110          88         121           1         116           1
          31          87         117           1         120           1
          34          93         132           2         130           2
          33          92         129           2         128           2
          38          18          18           1         141           2
          33          93         127           2          17           1
          44          92         151           2          16           1
          33          17          17           1         127           2
          45          94         153           2         151           1
          34          92         127           1         131           2
          35          95         135           2         133           2
          34          94         130           2         132           2
          39          93         141           1         143           2
          34          95         131           2         127           1
          46          96         155           2         153           1
          35          94         131           1         134           2
          36          97         138           2         136           2
          35          96         133           2         135           2
          40          95         143           1         145           2
          35          97         134           2         131           1
          47          98         157           2         155           1
          36          96         134           1         137           2
          37          99         140           2         139           2
          36          98         136           2         138           2
          41          97         145           1         147           2
